Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,delete,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,OR,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,INSERT,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,DELETE,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,UPDATE,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,SELECT,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,WHERE,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,TestTable1,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,TestTable1,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,setId,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,setName,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,setTitle,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,setEnumIntA,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,setEnumStringA,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,setTsA,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,setCreateTime,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,setCreateBy,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,setUpdateTime,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,setUpdateBy,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,setVersion,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getId,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getId,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getIdAsInt,9,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getName,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getName,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getTitle,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getTitle,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getEnumIntA,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getEnumIntA,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getEnumStringA,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getEnumStringA,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getTsA,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getTsA,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getCreateTime,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getCreateTime,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getCreateBy,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getCreateBy,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getUpdateTime,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getUpdateTime,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getUpdateBy,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getUpdateBy,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getVersion,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getVersion,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,getVersionAsInt,9,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,$Insert,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,$Delete,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,deleteByPrimaryKey,5,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,deleteByNameCreateTime,5,1,2
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,$Update,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,$Select,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,selectByPrimaryKey,11,3,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,selectByNameCreateTime,6,1,2
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,selectToMap,8,2,2
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,selectByExampleToMap,8,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,selectForExample,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,$SelectForExample,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,selectToMap,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,$Example,2,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,createInternal,6,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,selectToMap,8,2,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,$Criteria,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,SELECT,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,update,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,delete,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable1,OR,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Insert,$Insert,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Delete,$Delete,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Delete,deleteByPrimaryKey,5,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Delete,deleteByNameCreateTime,5,1,2
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Update,$Update,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,$Select,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,selectByPrimaryKey,11,3,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,selectByNameCreateTime,6,1,2
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,selectToMap,8,2,2
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,selectByExampleToMap,8,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,selectForExample,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,$SelectForExample,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,selectToMap,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$SelectForExample,$SelectForExample,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$SelectForExample,selectToMap,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Example,$Example,2,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Example,createInternal,6,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Example,selectToMap,8,2,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,$Criteria,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,SELECT,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,update,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,delete,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,OR,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,INSERT,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,DELETE,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,UPDATE,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,SELECT,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,WHERE,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,TestTable2,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,TestTable2,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setId,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setName,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setTitle,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setEnumIntA,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setEnumStringA,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setArrayInt,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setArrayString,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setJson,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setObj,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setTsA,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setCreateTime,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setCreateBy,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setUpdateTime,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setUpdateBy,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,setV1,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getId,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getId,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getIdAsInt,9,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getName,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getName,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getTitle,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getTitle,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getEnumIntA,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getEnumIntA,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getEnumStringA,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getEnumStringA,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getArrayInt,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getArrayInt,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getArrayString,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getArrayString,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getJson,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getJson,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getObj,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getObj,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getTsA,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getTsA,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getCreateTime,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getCreateTime,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getCreateBy,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getCreateBy,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getUpdateTime,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getUpdateTime,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getUpdateBy,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getUpdateBy,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getV1,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getV1,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,getV1AsInt,9,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,$Insert,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,$Delete,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,deleteByPrimaryKey,5,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,$Update,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,$Select,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,selectByPrimaryKey,11,3,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,selectToMap,8,2,2
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,selectByExampleToMap,8,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,selectForExample,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,$SelectForExample,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,selectToMap,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,$Example,2,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,createInternal,6,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,selectToMap,8,2,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,$Criteria,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,SELECT,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,update,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,delete,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,TestTable2,OR,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Insert,$Insert,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Delete,$Delete,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Delete,deleteByPrimaryKey,5,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Update,$Update,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,$Select,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,selectByPrimaryKey,11,3,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,selectToMap,8,2,2
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,selectByExampleToMap,8,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,selectForExample,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,$SelectForExample,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Select,selectToMap,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$SelectForExample,$SelectForExample,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$SelectForExample,selectToMap,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Example,$Example,2,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Example,createInternal,6,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Example,selectToMap,8,2,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,$Criteria,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,SELECT,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,update,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,delete,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.mysql.mysqldb,$Criteria,OR,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,OracleRecordTest,getDB,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,OracleRecordTest,getInitSqls,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,OracleRecordTest,getCleanSqls,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,OracleRecordTest,getConfigProperties,9,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,ReloadTableStructTest,beforeTest,8,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,ReloadTableStructTest,testAddSeq,18,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestMetadata,testGetTableName,15,2,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,beforeTest,6,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,afterClass,5,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,testInsert,18,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,testUpdate,13,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,testUpdateByVersion,17,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,testSaveOrUpdate,23,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,testDeleteByUniqueKey,8,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,testDeleteUsingRecord,7,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,testRecord,13,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,createRecord,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,testDeleteByPk,12,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,testSelect,24,5,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable1Test,testMultiInserts,8,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TimestampTest,testTimestamp,29,2,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TimestampTest,getId,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TimestampTest,setId,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TimestampTest,getUpdateTime,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TimestampTest,setUpdateTime,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TimestampTest,getName,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TimestampTest,setName,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TimestampTest,getTitle,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TimestampTest,setTitle,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable0,getId,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable0,setId,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable0,getUpdateTime,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable0,setUpdateTime,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable0,getName,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable0,setName,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable0,getTitle,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.cases,TestTable0,setTitle,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,INSERT,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,DELETE,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,UPDATE,3,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,SELECT,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,WHERE,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,TestTable1,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,TestTable1,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setId,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setName,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setTitle,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setEnumIntA,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setEnumStringA,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setTsA,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setCreateTime,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setCreateBy,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setUpdateTime,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setUpdateBy,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setVersion,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,setNumberV1,5,1,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,getId,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,getId,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,getName,3,1,0
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,getName,7,2,1
monalisa-orm,test.com.tsc9526.monalisa.orm.dialect.oracle.oracledb,TestTable1,getTitle,3,1,0
