Project Name,Package Name,Type Name,Method Name,Code Smell
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles.pkg,Qx,findOne,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles.pkg,Qx,findOne,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q3,findOne,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q4,findOne,Magic Number
monalisa-orm,test.com.tsc9526.monalisa.orm.sqlfiles,Q5,findOne,Magic Number
monalisa-orm,com.tsc9526.monalisa.main,DBModelGenerateMain,main,Long Statement
monalisa-orm,com.tsc9526.monalisa.main,DBModelGenerateMain,main,Magic Number
monalisa-orm,com.tsc9526.monalisa.main,DBModelGenerateMain,main,Magic Number
monalisa-orm,com.tsc9526.monalisa.main,DBModelGenerateMain,main,Magic Number
monalisa-orm,com.tsc9526.monalisa.main,DBModelGenerateMain,main,Magic Number
monalisa-orm,com.tsc9526.monalisa.main,DBModelGenerateMain,main,Magic Number
monalisa-orm,com.tsc9526.monalisa.main,MSWriteMain,writeToJava,Complex Method
monalisa-orm,com.tsc9526.monalisa.main,MSWriteMain,writeToJava,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.criteria,Field,getValues,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.criteria,Field,getValues,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.criteria,QEH,getQuery,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.dao,Insert,insert,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DataSourceManager,getDialect,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getDataSource,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,select,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,selectPage,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,init,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,loadProperties,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,loadProperties,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,loadCfgFromFile,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,findCfgBasePath,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,findCfgBasePath,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,isCfgFileChanged,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DBConfig,getCache,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,init,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,loadProperties,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,loadProperties,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,loadCfgFromFile,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,findCfgBasePath,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,findCfgBasePath,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,isCfgFileChanged,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.datasource,CFG,getCache,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.datasource,DruidDataSource,setIdleValidationQuery,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.datasource,SimpleDataSource,SimpleDataSource,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.datasource,SimpleDataSource,SimpleDataSource,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.datasource,SimpleDataSource,SimpleDataSource,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.datasource,SimpleDataSource,initConnections,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.dialect,Dialect,getCountSql,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.dialect,Dialect,getCountSql,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.dialect,Dialect,createUpdateQuery,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.dialect,Dialect,select,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.dialect,Dialect,inOrNotIn,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.dialect,Dialect,getValue,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.dialect,Dialect,getRealname,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.dialect,Dialect,getRealname,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,insertOrUpdate,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.dialect,MysqlDialect,setupHistoryTable,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getLimitSql,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,getLimitSql,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.dialect,OracleDialect,insertOrUpdate,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,insertOrUpdate,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.dialect,PostgresDialect,tableExist,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,createResult,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.executor,HandlerResultSet,processMetaTable,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,getModelClassValue,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGenerator,generateJavaFiles,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorLocal,DBGeneratorLocal,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,DBGeneratorProcessing,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,DBGeneratorProcessing,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBGeneratorProcessing,DBGeneratorProcessing,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getTable,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getTable,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,loadTablesFromFile,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,loadTablesFromFile,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,loadMetaTables,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,loadMetaTables,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,setupColumnIndexes,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getTables,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getTables,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getTables,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getTables,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getTables,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBMetadata,getTables,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,getImports,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBTableGenerator,getImports,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,getAlias,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,getComments,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,getComments,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,getComments,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,service,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,service,Long Method
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,service,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterModel,service,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,getComments,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,getComments,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,getComments,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,service,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.generator,DBWriterSelect,service,Long Method
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getJavaType,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,getJavaType,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,parseRemarks,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,parseRemarks,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,parseRemarks,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaColumn,toString,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.meta,MetaTable,getSerialID,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.model,Model,saveHistory,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.model,Model,before,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.model,Model,after,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.model,Model,createTable,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.model,Model,cut,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.model,Model,cut,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelHolder,filterFields,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelMeta,startReloadModelMetas,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelMeta,startReloadModelMetas,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelMeta,initDB,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelMeta,initIndexes,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelMeta,isTableFieldChanged,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelMeta,logMetaTable,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelMeta,logMetaTable,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.model,ModelMeta,createFGS,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.mqs.query,QueryPackage,parseQueryNode,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.mqs.query,QueryPackage,parseJspElements,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.mqs.query,QueryPackage,parseJspElements,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.mqs.query,QueryPackage,getNodeText,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.mqs.query,QueryPackage,getNodeText,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.mqs.query,QueryPackage,translateQueryXml,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.mqs.query,QueryStatement,writeElements,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.mqs.query,QueryStatement,writeUseDb,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.mqs.query,QueryStatement,setResultClass,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLClass,compile,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLClass,compile,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLClass,compile,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLClass,compile,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLClass,compile,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLClass,compile,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLGenerator,writeQueryInterface,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLGenerator,writeQueryResultClass,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLGenerator,writeQueryResultClass,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLGenerator,writeQueryResultClass,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.mqs,SQLResourceManager,addSqlFile,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.partition,DatePartitionTable,verify,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm.partition,DatePartitionTable,getTableName,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.partition,DatePartitionTable,getTableName,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm.processor,DBAnnotationProcessor,process,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm,Query,doCacheExecute,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm,Query,doCacheExecute,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm,Query,doCacheExecute,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm,Query,doCacheExecute,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm,Query,doCacheExecute,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm,Query,doCacheExecute,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm,Query,doExecute,Long Statement
monalisa-orm,com.tsc9526.monalisa.orm,Query,getAllResults,Magic Number
monalisa-orm,com.tsc9526.monalisa.orm,Query,logExecutableSql,Complex Method
monalisa-orm,com.tsc9526.monalisa.orm.resources,HelpDoc,helpQuery,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.orm.utils,TableHelper,getTableAllColumns,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentClass,printAgentInfo,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentClass,initAgentClasses,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentClass,reloadClasses,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentClass,reloadClasses,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentClass,reloadClasses,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentHotSpotVM,loadAgent,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentHotSpotVM,loadVirtualMachine,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentJar,loadAgentClass,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentJar,loadClassFromStream,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentJar,loadClassFromStream,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentJar,loadClassFromStream,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentJar,createAgentJar,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentJar,createAgentJar,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentJar,createAgentJar,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.tools.agent,AgentJavaFile,AgentJavaFile,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.tools.cache,CacheKey,equals,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.cache,CacheManager,addAutoRefreshCache,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,FifoCache,FifoCache,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,FifoCache,FifoCache,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,LruCache,LruCache,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,LruCache,LruCache,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,LruCache,setSize,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,LruCache,setSize,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,SoftCache,SoftCache,Long Identifier
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,SoftCache,SoftCache,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,SoftCache,putObject,Long Identifier
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,SoftCache,getObject,Long Identifier
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,SoftCache,clear,Long Identifier
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,SoftCache,removeGarbageCollectedItems,Long Identifier
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,WeakCache,WeakCache,Long Identifier
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,WeakCache,WeakCache,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,WeakCache,putObject,Long Identifier
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,WeakCache,getObject,Long Identifier
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,WeakCache,clear,Long Identifier
monalisa-orm,com.tsc9526.monalisa.tools.cache.decorators,WeakCache,removeGarbageCollectedItems,Long Identifier
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpAsm,getMethodParamNames,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpAsm,visitMethod,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpAsm,visitLocalVariable,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpClass,getVersion,Empty catch clause
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpClass,setObject,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.clazz,FGS,setObject,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpClasspath,splitClassPaths,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpClasspath,getFilePathfromResourceUrl,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpClasspath,getFilePathfromResourceUrl,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpClasspath,defineClass,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpClasspath,getClassNotFoundError,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpClasspath,from,Empty catch clause
monalisa-orm,com.tsc9526.monalisa.tools.clazz,_DefineClass,from,Empty catch clause
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpJavaBeans,getGetterMethodName,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpJavaBeans,getCamelCaseString,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpJavaBeans,getCamelCaseString,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpJavaBeans,getCamelCaseString,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpJavaBeans,getCamelCaseString,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpJavaBeans,getCamelCaseString,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpLib,appendClass,Empty catch clause
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpLib,appendClass,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.clazz,MelpLib,findTheCaller,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.converters,TypeConverter,getTypeConversion,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,ArrayTypeConversion,getTypeKeys,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,ArrayTypeConversion,toPrimitiveArray,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,ArrayTypeConversion,toObjectArray,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,ArrayTypeConversion,convertJsonToArray,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,IntegerTypeConversion,convert,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.converters.impl,StringTypeConversion,convert,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.csv,Csv,writeToCsv,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.csv,Csv,addQuotes,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.csv,Csv,addQuotes,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.csv,Csv,loadCsvRawReader,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.csv,DataTableReader,DataTableReader,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.csv,DataTableResultSet,DataTableResultSet,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.datatable,CaseInsensitiveMap,putAll,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataMap,joinAppend,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataMap,joinAppend,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataMap,joinAppend,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataTable,getSQL,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataTable,as,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataTable,createHeader,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataTable,getMKey,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataTable,getMKey,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.datatable,DataTable,format,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.io,JavaFile,parseFile,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,JavaFile,increaseVersion,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,JavaFile,increaseVersion,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,JavaFile,replace,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,JavaFile,parsePackage,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,JavaFile,parsePackage,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,JavaWriter,write,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.io,JavaWriter,write,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpClose,delayClose,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpClose,close,Empty catch clause
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpFile,readBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpFile,readBytes,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpFile,combinePath,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpFile,combineExistFiles,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpFile,copy,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpFile,copy,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpFile,readToString,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.io,MelpFile,readToString,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.logger,ConsoleLoggerFactory,println,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.logger,ConsoleLoggerFactory,println,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.logger,ConsoleLogger,println,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.logger,ConsoleLogger,println,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.maven,JarLocation,JarLocation,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.maven,JarLocation,getCallDetailMessage,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.maven,JarLocation,getCallDetailMessage,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.maven,JarLocation,getCallDetailMessage,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.maven,JarLocation,findJar,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.maven,JarLocation,onProgress,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpEclipse,findCfgBasePathByClass,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpEclipse,findCfgBasePathByClass,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpEclipse,getProjectLocation,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpEclipse,read,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,SafeChunkyInputStream,read,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,download,Empty catch clause
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,download,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,download,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,download,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,download,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,doDownload0,Long Parameter List
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,doDownload0,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,downloadStream,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,downloadStream,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,getLocation,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,getLocation,Magic Number
monalisa-orm,com.tsc9526.monalisa.tools.misc,MelpHttp,setupHeaders,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropTableIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropSequenceIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropViewIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropTriggerIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropIndexIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropColumnIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropDatabaseLinkIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropMaterializedViewIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropTypeIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropConstaintIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropScheduleIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropUserSchemaIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropPackageIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropFunctionIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropProcedureIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.oracle.ddl,Drops,dropTablespaceIfExists,Long Statement
monalisa-orm,com.tsc9526.monalisa.tools.parser.impl,KeyMapping,initCheck,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.parser.impl,KeyMapping,inputData,Complex Conditional
monalisa-orm,com.tsc9526.monalisa.tools.parser.impl,KeyMapping,inputData,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools.parser.impl,ServletRequestParser,parseArrays,Complex Method
monalisa-orm,com.tsc9526.monalisa.tools,Tasks,run,Magic Number
